LiftID,Lake,Agency,Location,Latitude,Longitude,STATD,Model_unit,Grid,Year,Month,Day,SurveyType,SurveyType2,SurveyDescription,Gear,Nights,NetLength(km),Depth1(m),Depth2(m),AvgDepth(m),SurfaceTemp(C),BottomTemp(C),NetMaterial,MinMesh(mm),MaxMesh(mm),Comments
MIDNR_2005-8259,MICHIGAN,MIDNR,PENTWATER,43.7931,-86.43948333,MM-6,NORTH,1510,2005,8,23,,,Bottom Trawl,BTL,,,,,,,,,,,
MIDNR_1992-53,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1510,1992,6,11,,,Bottom Trawl,BTL,,0.012192,38.4048,45.4152,,,,,25.4,,
MIDNR_2005-8254,MICHIGAN,MIDNR,PENTWATER,43.80826667,-86.4394,MM-6,NORTH,1510,2005,8,23,,,Bottom Trawl,BTL,,,,,,,,,,,
MIDNR_1992-54,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1510,1992,6,12,,,Bottom Trawl,BTL,,0.012192,45.4152,51.5112,,,,,25.4,,
MIDNR_2010-9658,MICHIGAN,MIDNR,PENTWATER,43.78858333,-86.4394,MM-6,NORTH,1510,2010,8,23,,,Bottom Trawl,BTL,,,1.2192,2.4384,,,,NYLON,6.35,,
MIDNR_2010-9652,MICHIGAN,MIDNR,PENTWATER,43.7944,-86.4393,MM-6,NORTH,1510,2010,8,23,,,Bottom Trawl,BTL,,,1.8288,2.1336,,,,NYLON,6.35,,
MIDNR_2010-9653,MICHIGAN,MIDNR,PENTWATER,43.78883333,-86.4393,MM-6,NORTH,1510,2010,8,24,,,Bottom Trawl,BTL,,,2.4384,4.2672,,,,NYLON,6.35,,
MIDNR_1992-55,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1510,1992,6,12,,,Bottom Trawl,BTL,,0.012192,53.0352,56.388,,,,,25.4,,
MIDNR_2010-9673,MICHIGAN,MIDNR,PENTWATER,43.78905,-86.43913333,MM-6,NORTH,1510,2010,8,24,,,Bottom Trawl,BTL,,,0.6096,2.1336,,,,NYLON,6.35,,
MIDNR_1992-56,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1510,1992,6,12,,,Bottom Trawl,BTL,,0.012192,57.912,59.7408,,,,,25.4,,
MIDNR_1992-57,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1510,1992,6,12,,,Bottom Trawl,BTL,,0.012192,60.96,62.7888,,,,,25.4,,
MIDNR_2008-8863,MICHIGAN,MIDNR,PENTWATER,43.80285,-86.43903333,MM-6,NORTH,1510,2008,8,19,,,Bottom Trawl,BTL,,,3.9624,6.096,,,,NYLON,6.35,,
MIDNR_2013-10361,MICHIGAN,MIDNR,PENTWATER,43.79985,-86.43901667,MM-6,NORTH,1510,2013,8,19,,,Bottom Trawl,BTL,,,2.4384,3.9624,,,,NYLON,6.35,,north. Day. No fish
MIDNR_1992-58,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1409,1992,6,15,,,Surface Gillnet,SGN,,0.60959998,0,6.096,,,,,,,
MIDNR_1992-59,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1409,1992,6,15,,,Surface Gillnet,SGN,,0.60959998,0,6.096,,,,,,,
MIDNR_1992-6,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1510,1992,5,12,,,Bottom Trawl,BTL,,0.012192,34.4424,44.196,,,,,25.4,,
MIDNR_1992-60,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1510,1992,6,23,,,Mid-Water Trawl,MWT,,0.006096,,9.144,,,,,12.7,,
MIDNR_1992-61,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1509,1992,6,23,,,Mid-Water Trawl,MWT,,0.006096,,10.668,,,,,12.7,,
MIDNR_2009-9248,MICHIGAN,MIDNR,PENTWATER,43.79105,-86.43873333,MM-6,NORTH,1510,2009,8,24,,,Fyke Net,FYK,,0.030479999,,,,,,NYLON,6.35,,
MIDNR_2004-8095,MICHIGAN,MIDNR,PENTWATER,43.79888333,-86.4387,MM-6,NORTH,1510,2004,8,19,,,Bottom Trawl,BTL,,,3.048,4.8768,,,,NYLON,,,SMALL BOAT
MIDNR_2004-8101,MICHIGAN,MIDNR,PENTWATER,43.79888333,-86.4387,MM-6,NORTH,1510,2004,8,19,,,Bottom Trawl,BTL,,,2.4384,5.1816,,,,NYLON,,,SMALL BOAT
MIDNR_2004-8128,MICHIGAN,MIDNR,PENTWATER,43.79888333,-86.4387,MM-6,NORTH,1510,2004,8,25,,,Bottom Trawl,BTL,,,3.3528,4.8768,,,,NYLON,,,SMALL BOAT
MIDNR_1992-62,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1509,1992,6,23,,,Mid-Water Trawl,MWT,,0.006096,,13.716,,,,,12.7,,
MIDNR_1992-63,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1509,1992,6,23,,,Mid-Water Trawl,MWT,,0.006096,,9.144,,,,,12.7,,
MIDNR_2004-8134,MICHIGAN,MIDNR,PENTWATER,43.79888333,-86.4387,MM-6,NORTH,1510,2004,8,25,,,Bottom Trawl,BTL,,,4.572,5.1816,,,,NYLON,,,SMALL BOAT
MIDNR_1992-64,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1508,1992,6,23,,,Mid-Water Trawl,MWT,,0.006096,,10.668,,,,,12.7,,
MIDNR_1992-65,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1509,1992,6,23,,,Mid-Water Trawl,MWT,,0.006096,,10.668,,,,,12.7,,
MIDNR_1992-66,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1510,1992,6,23,,,Mid-Water Trawl,MWT,,0.006096,,9.144,,,,,12.7,,
MIDNR_2013-10378,MICHIGAN,MIDNR,PENTWATER,43.80148333,-86.43868333,MM-6,NORTH,1510,2013,8,20,,,Bottom Trawl,BTL,,,3.3528,,,,,NYLON,6.35,,north
MIDNR_2010-9659,MICHIGAN,MIDNR,PENTWATER,43.79495,-86.43865,MM-6,NORTH,1510,2010,8,23,,,Bottom Trawl,BTL,,,2.7432,4.572,,,,NYLON,6.35,,
MIDNR_1992-67,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1509,1992,6,24,,,Mid-Water Trawl,MWT,,0.006096,,3.048,,,,,12.7,,
MIDNR_1992-68,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1509,1992,6,24,,,Mid-Water Trawl,MWT,,0.006096,,19.812,,,,,12.7,,TRAWL DOORS CROSSED-NO FISH
MIDNR_1992-69,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1509,1992,6,24,,,Mid-Water Trawl,MWT,,0.006096,,19.812,,,,,12.7,,
MIDNR_2013-10372,MICHIGAN,MIDNR,PENTWATER,43.80128333,-86.43863333,MM-6,NORTH,1510,2013,8,20,,,Bottom Trawl,BTL,,,3.6576,,,,,NYLON,6.35,,north
MIDNR_1992-7,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1509,1992,5,14,,,Bottom Trawl,BTL,,0.012192,44.196,50.292,,,,,25.4,,
MIDNR_2010-9674,MICHIGAN,MIDNR,PENTWATER,43.79355,-86.43863333,MM-6,NORTH,1510,2010,8,24,,,Bottom Trawl,BTL,,,2.4384,3.9624,,,,NYLON,6.35,,
MIDNR_2010-9654,MICHIGAN,MIDNR,PENTWATER,43.79105,-86.43843333,MM-6,NORTH,1510,2010,8,23,,,Bottom Trawl,BTL,,,4.572,6.096,,,,NYLON,6.35,,
MIDNR_1992-70,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1509,1992,6,24,,,Mid-Water Trawl,MWT,,0.006096,,9.144,,,,,12.7,,
MIDNR_1992-71,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1509,1992,6,24,,,Mid-Water Trawl,MWT,,0.006096,,9.144,,,,,12.7,,
MIDNR_2005-8245,MICHIGAN,MIDNR,PENTWATER,43.79438333,-86.4384,MM-6,NORTH,1510,2005,8,22,,,Bottom Trawl,BTL,,,,,,,,,,,
MIDNR_1992-72,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1509,1992,6,24,,,Mid-Water Trawl,MWT,,0.006096,,9.144,,,,,12.7,,
MIDNR_2005-8246,MICHIGAN,MIDNR,PENTWATER,43.79438333,-86.4384,MM-6,NORTH,1510,2005,8,22,,,Bottom Trawl,BTL,,,,,,,,,,,
MIDNR_1992-73,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1509,1992,6,24,,,Mid-Water Trawl,MWT,,0.006096,,9.144,,,,,12.7,,
MIDNR_2008-8870,MICHIGAN,MIDNR,PENTWATER,43.79211667,-86.43831667,MM-6,NORTH,1510,2008,8,19,,,Bottom Trawl,BTL,,,0.9144,3.048,,,,NYLON,6.35,,
MIDNR_2010-9664,MICHIGAN,MIDNR,PENTWATER,43.79181667,-86.43813333,MM-6,NORTH,1510,2010,8,24,,,Bottom Trawl,BTL,,,1.524,2.4384,,,,NYLON,,,
MIDNR_2009-9249,MICHIGAN,MIDNR,PENTWATER,43.79271667,-86.43811667,MM-6,NORTH,1510,2009,8,24,,,Bottom Trawl,BTL,,,,,,,,NYLON,6.35,,
MIDNR_1992-74,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1410,1992,6,25,,,Mid-Water Trawl,MWT,,0.006096,,3.048,,,,,12.7,,
MIDNR_2008-8848,MICHIGAN,MIDNR,PENTWATER,43.8002,-86.4379,MM-6,NORTH,1510,2008,8,18,,,Bottom Trawl,BTL,,,2.1336,3.6576,,,,NYLON,6.35,,
MIDNR_2012-10191,MICHIGAN,MIDNR,PENTWATER,43.79286667,-86.43788333,MM-6,NORTH,1510,2012,8,29,,,Bottom Gillnet,BGN,1,0.060959998,0.9144,2.4384,,,,MONO,8.000999939,11.988800073,
MIDNR_1992-75,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1410,1992,6,25,,,Mid-Water Trawl,MWT,,0.006096,,9.144,,,,,12.7,,
MIDNR_2014-10700,MICHIGAN,MIDNR,PENTWATER,43.79333333,-86.43783333,MM-6,NORTH,1510,2014,9,4,,,Bottom Gillnet,BGN,1,0.060959998,1.524,2.4384,,,,MONO,,,
MIDNR_2008-8842,MICHIGAN,MIDNR,PENTWATER,43.79666667,-86.4378,MM-6,NORTH,1510,2008,8,18,,,Bottom Gillnet,BGN,1,0.060959998,1.8288,2.7432,,,,MONO,5.842000106,7.8740000606,
MIDNR_2008-8862,MICHIGAN,MIDNR,PENTWATER,43.79523333,-86.43776667,MM-6,NORTH,1510,2008,8,19,,,Bottom Trawl,BTL,,,2.4384,3.9624,,,,NYLON,6.35,,
MIDNR_2008-8854,MICHIGAN,MIDNR,PENTWATER,43.78375,-86.43768333,MM-6,NORTH,1510,2008,8,18,,,Bottom Trawl,BTL,,,2.1336,3.9624,,,,NYLON,6.35,,
MIDNR_1992-76,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1410,1992,6,25,,,Mid-Water Trawl,MWT,,0.006096,,10.668,,,,,12.7,,
MIDNR_2013-10365,MICHIGAN,MIDNR,PENTWATER,43.81061667,-86.43766667,MM-6,NORTH,1510,2013,8,19,,,Bottom Trawl,BTL,,,4.2672,4.572,,,,NYLON,6.35,,north. Night.
MIDNR_1992-77,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1410,1992,6,25,,,Mid-Water Trawl,MWT,,0.006096,,10.668,,,,,12.7,,
MIDNR_2009-9250,MICHIGAN,MIDNR,PENTWATER,43.8019,-86.43716667,MM-6,NORTH,1510,2009,8,24,,,Bottom Trawl,BTL,,,,,,,,NYLON,6.35,,
MIDNR_2008-8856,MICHIGAN,MIDNR,PENTWATER,43.79421667,-86.43701667,MM-6,NORTH,1510,2008,8,19,,,Bottom Gillnet,BGN,1,0.060959998,1.8288,2.4384,,,,MONO,5.842000106,7.8740000606,
MIDNR_1992-78,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1410,1992,6,25,,,Mid-Water Trawl,MWT,,0.006096,,19.812,,,,,12.7,,
MIDNR_1992-79,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1410,1992,6,25,,,Mid-Water Trawl,MWT,,0.006096,,13.716,,,,,12.7,,
MIDNR_2011-99873,MICHIGAN,MIDNR,PENTWATER,43.80283333,-86.43695,MM-6,NORTH,1510,2011,8,31,,,Bottom Trawl,BTL,,,2.4384,4.2672,,,,NYLON,6.35,,
MIDNR_2005-8253,MICHIGAN,MIDNR,PENTWATER,43.8001,-86.43683333,MM-6,NORTH,1510,2005,8,23,,,Bottom Trawl,BTL,,,,,,,,,,,
MIDNR_2010-9665,MICHIGAN,MIDNR,PENTWATER,43.80008333,-86.43673333,MM-6,NORTH,1510,2010,8,24,,,Bottom Trawl,BTL,,,2.1336,3.6576,,,,NYLON,6.35,,
MIDNR_1992-8,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1509,1992,5,14,,,Bottom Trawl,BTL,,0.012192,51.816,54.864,,,,,25.4,,
MIDNR_1992-80,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1410,1992,6,25,,,Mid-Water Trawl,MWT,,0.006096,,10.668,,,,,12.7,,
MIDNR_1992-81,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1409,1992,6,26,,,Mid-Water Trawl,MWT,,0.006096,,10.668,,,,,12.7,,
MIDNR_1992-82,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1409,1992,6,26,,,Mid-Water Trawl,MWT,,0.006096,,44.196,,,,,12.7,,
MIDNR_2013-10366,MICHIGAN,MIDNR,PENTWATER,43.79776667,-86.43665,MM-6,NORTH,1510,2013,8,20,,,Bottom Gillnet,BGN,1,0.060959998,1.2192,1.524,,,,MONO,7.874000061,11.93799997,north
MIDNR_2007-8573,MICHIGAN,MIDNR,PENTWATER,43.82251667,-86.43661667,MM-6,NORTH,1510,2007,8,30,,,Bottom Trawl,BTL,,,3.9624,4.572,,,,NYLON,6.35,,
MIDNR_2005-8260,MICHIGAN,MIDNR,PENTWATER,43.7985,-86.4365,MM-6,NORTH,1510,2005,8,23,,,Bottom Trawl,BTL,,,,,,,,,,,
MIDNR_2011-99876,MICHIGAN,MIDNR,PENTWATER,43.80878333,-86.43626667,MM-6,NORTH,1510,2011,8,31,,,Bottom Trawl,BTL,,,3.3528,3.9624,,,,NYLON,6.35,,
MIDNR_2008-8868,MICHIGAN,MIDNR,PENTWATER,43.79721667,-86.43626667,MM-6,NORTH,1510,2008,8,19,,,Bottom Trawl,BTL,,,0.3048,2.4384,,,,NYLON,6.35,,
MIDNR_1992-83,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1409,1992,6,26,,,Mid-Water Trawl,MWT,,0.006096,,10.668,,,,,12.7,,
MIDNR_2007-8575,MICHIGAN,MIDNR,PENTWATER,43.80518333,-86.43591667,MM-6,NORTH,1510,2007,8,30,,,Bottom Trawl,BTL,,,1.8288,2.7432,,,,NYLON,6.35,,
MIDNR_1992-84,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1409,1992,6,26,,,Mid-Water Trawl,MWT,,0.006096,,19.812,,,,,12.7,,
MIDNR_2012-10204,MICHIGAN,MIDNR,PENTWATER,43.80038333,-86.4358,MM-6,NORTH,1510,2012,8,29,,,Bottom Trawl,BTL,,,1.2192,1.8288,,,,NYLON,6.35,,
MIDNR_2013-10353,MICHIGAN,MIDNR,PENTWATER,43.79828333,-86.4358,MM-6,NORTH,1510,2013,8,19,,,Fyke Net,FYK,,0.030479999,0.9144,1.8288,,,,NYLON,6.35,,North
MIDNR_1992-85,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1409,1992,6,26,,,Mid-Water Trawl,MWT,,0.006096,,10.668,,,,,12.7,,
MIDNR_1992-86,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1409,1992,6,26,,,Mid-Water Trawl,MWT,,0.006096,,7.62,,,,,12.7,,
MIDNR_1992-87,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1510,1992,6,29,,,Surface Gillnet,SGN,,0.60959998,0,6.096,,,,NYLON,,,
MIDNR_1992-88,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1509,1992,6,29,,,Surface Gillnet,SGN,,0.60959998,0,6.096,,,,NYLON,,,
MIDNR_1992-89,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1509,1992,6,30,,,Surface Gillnet,SGN,,0.60959998,0,6.096,,,,NYLON,,,
MIDNR_1992-9,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1509,1992,5,14,,,Bottom Trawl,BTL,,0.012192,56.388,59.436,,,,,25.4,,
MIDNR_1992-90,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1509,1992,6,30,,,Surface Gillnet,SGN,,0.60959998,0,6.096,,,,NYLON,,,
MIDNR_2009-9259,MICHIGAN,MIDNR,PENTWATER,43.8007,-86.43563333,MM-6,NORTH,1510,2009,8,24,,,Bottom Trawl,BTL,,,,,,,,NYLON,6.35,,
MIDNR_2007-8568,MICHIGAN,MIDNR,PENTWATER,43.80505,-86.43546667,MM-6,NORTH,1510,2007,8,30,,,Bottom Trawl,BTL,,,2.1336,3.3528,,,,NYLON,6.35,,
MIDNR_2012-10198,MICHIGAN,MIDNR,PENTWATER,43.80256667,-86.43516667,MM-6,NORTH,1510,2012,8,29,,,Bottom Trawl,BTL,,,1.2192,2.1336,,,,NYLON,6.35,,
MIDNR_2011-99877,MICHIGAN,MIDNR,PENTWATER,43.80508333,-86.43513333,MM-6,NORTH,1510,2011,8,31,,,Bottom Trawl,BTL,,,1.2192,1.8288,,,,NYLON,6.35,,
MIDNR_1992-91,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1510,1992,7,1,,,Surface Gillnet,SGN,,0.60959998,0,6.096,,,,NYLON,,,
MIDNR_1992-92,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1510,1992,7,1,,,Surface Gillnet,SGN,,0.60959998,0,6.096,,,,NYLON,,,
MIDNR_1992-93,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1509,1992,7,7,,,Bottom Trawl,BTL,,0.012192,16.764,36.576,,,,,25.4,,
MIDNR_2013-10379,MICHIGAN,MIDNR,PENTWATER,43.80956667,-86.435,MM-6,NORTH,1510,2013,8,20,,,Bottom Trawl,BTL,,,1.8288,2.4384,,,,NYLON,6.35,,north
MIDNR_1992-94,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1509,1992,7,7,,,Bottom Trawl,BTL,,0.012192,38.1,48.1584,,,,,25.4,,
MIDNR_1992-95,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1509,1992,7,7,,,Bottom Trawl,BTL,,0.012192,13.716,39.0144,,,,,25.4,,
MIDNR_1992-96,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1509,1992,7,7,,,Bottom Trawl,BTL,,0.012192,40.5384,49.9872,,,,,25.4,,
MIDNR_1992-97,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1509,1992,7,9,,,Bottom Trawl,BTL,,0.012192,50.292,53.34,,,,,25.4,,LORAN NOT WORKING
MIDNR_2013-10354,MICHIGAN,MIDNR,PENTWATER,43.8049,-86.43426667,MM-6,NORTH,1510,2013,8,19,,,Bottom Gillnet,BGN,1,0.060959998,0.9144,1.8288,,,,MONO,7.874000061,11.93799997,north.
MIDNR_1992-98,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1509,1992,7,9,,,Bottom Trawl,BTL,,0.012192,53.9496,58.5216,,,,,25.4,,LORAN NOT WORKING
MIDNR_1992-99,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1509,1992,7,9,,,Bottom Trawl,BTL,,0.012192,64.6176,67.9704,,,,,25.4,,LORAN NOT WORKING
MIDNR_1993-1,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1510,1993,5,4,,,Surface Gillnet,SGN,,0.914399971,0,6.096,,,,NYLON,,,
MIDNR_2013-10373,MICHIGAN,MIDNR,PENTWATER,43.80913333,-86.43423333,MM-6,NORTH,1510,2013,8,20,,,Bottom Trawl,BTL,,,1.8288,,,,,,6.35,,north
MIDNR_1993-10,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1510,1993,5,18,,,Bottom Trawl,BTL,,0.012192,44.8056,51.2064,,,,,25.4,,
MIDNR_1993-100,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1509,1993,8,31,,,Suspended Gillnet,SPN,,0.822959974,18.288,24.384,,,,NYLON,50.8,,
MIDNR_2013-10364,MICHIGAN,MIDNR,PENTWATER,43.81398333,-86.43415,MM-6,NORTH,1510,2013,8,19,,,Bottom Trawl,BTL,,,3.3528,3.6576,,,,NYLON,6.35,,noth. Night.
MIDNR_2008-8855,MICHIGAN,MIDNR,PENTWATER,43.80555,-86.43415,MM-6,NORTH,1510,2008,8,18,,,Bottom Trawl,BTL,,,0.6096,2.1336,,,,NYLON,6.35,,
MIDNR_2008-8849,MICHIGAN,MIDNR,PENTWATER,43.80806667,-86.43376667,MM-6,NORTH,1510,2008,8,18,,,Bottom Trawl,BTL,,,0.9144,2.1336,,,,NYLON,6.35,,
MIDNR_2013-10362,MICHIGAN,MIDNR,PENTWATER,43.8106,-86.43351667,MM-6,NORTH,1510,2013,8,19,,,Bottom Trawl,BTL,,,1.524,1.8288,,,,NYLON,6.35,,north. Day.
MIDNR_2011-99874,MICHIGAN,MIDNR,PENTWATER,43.80876667,-86.43341667,MM-6,NORTH,1510,2011,8,31,,,Bottom Trawl,BTL,,,0.9144,2.1336,,,,NYLON,6.35,,
MIDNR_2007-8574,MICHIGAN,MIDNR,PENTWATER,43.81366667,-86.4333,MM-6,NORTH,1510,2007,8,30,,,Bottom Trawl,BTL,,,1.8288,2.7432,,,,NYLON,,,
MIDNR_2007-8567,MICHIGAN,MIDNR,PENTWATER,43.81273333,-86.43318333,MM-6,NORTH,1510,2007,8,30,,,Bottom Trawl,BTL,,,1.2192,1.524,,,,NYLON,6.35,,
MIDNR_2013-10363,MICHIGAN,MIDNR,PENTWATER,43.81888333,-86.43253333,MM-6,NORTH,1510,2013,8,19,,,Bottom Trawl,BTL,,,1.2192,1.524,,,,NYLON,6.35,,north. Night
MIDNR_1993-101,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1509,1993,8,31,,,Suspended Gillnet,SPN,,0.822959974,24.384,30.48,,,,NYLON,50.8,,
MIDNR_1993-102,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1509,1993,9,1,,,Suspended Gillnet,SPN,,0.822959974,12.192,18.288,,,,NYLON,50.8,,
MIDNR_1993-1029,MICHIGAN,MIDNR,PENTWATER,,,WM-4,WI345,,1993,4,25,,,Bottom Trawl,BTL,,,62.484,43.8912,,,,,,,Federal forage project
MIDNR_1993-103,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1509,1993,9,1,,,Suspended Gillnet,SPN,,0.822959974,12.192,18.288,,,,NYLON,50.8,,
MIDNR_1993-104,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1509,1993,9,7,,,Suspended Gillnet,SPN,,0.822959974,12.192,18.288,,,,NYLON,50.8,,
MIDNR_1993-105,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1509,1993,9,7,,,Suspended Gillnet,SPN,,0.822959974,12.192,18.288,,,,NYLON,50.8,,
MIDNR_1993-106,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1509,1993,9,8,,,Suspended Gillnet,SPN,,0.822959974,12.192,18.288,,,,NYLON,50.8,,
MIDNR_1993-107,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1509,1993,9,15,,,Suspended Gillnet,SPN,,0.822959974,6.096,12.192,,,,NYLON,50.8,,
MIDNR_1993-108,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1509,1993,9,15,,,Suspended Gillnet,SPN,,0.822959974,12.192,18.288,,,,NYLON,50.8,,
MIDNR_1993-109,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1409,1993,9,16,,,Suspended Gillnet,SPN,,0.822959974,24.384,30.48,,,,NYLON,50.8,,
MIDNR_1993-11,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1510,1993,5,18,,,Bottom Trawl,BTL,,0.012192,51.816,54.864,,,,,25.4,,
MIDNR_1993-110,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1409,1993,9,16,,,Suspended Gillnet,SPN,,0.822959974,18.288,24.384,,,,NYLON,50.8,,
MIDNR_1993-111,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1509,1993,9,21,,,Suspended Gillnet,SPN,,0.822959974,24.384,30.48,,,,NYLON,50.8,,
MIDNR_1993-112,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1509,1993,9,21,,,Suspended Gillnet,SPN,,0.822959974,24.384,30.48,,,,NYLON,50.8,,
MIDNR_1993-12,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1510,1993,5,18,,,Mid-Water Trawl,MWT,,0.006096,,9.144,,,,,12.7,,
MIDNR_1993-13,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1510,1993,5,18,,,Mid-Water Trawl,MWT,,0.006096,,12.192,,,,,12.7,,
MIDNR_1993-14,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1510,1993,5,18,,,Mid-Water Trawl,MWT,,0.006096,,10.668,,,,,12.7,,
MIDNR_1993-15,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1510,1993,5,18,,,Mid-Water Trawl,MWT,,0.006096,,9.144,,,,,12.7,,
MIDNR_1993-16,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1410,1993,5,19,,,Mid-Water Trawl,MWT,,0.006096,,9.144,,,,,12.7,,
MIDNR_1993-17,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1410,1993,5,19,,,Mid-Water Trawl,MWT,,0.006096,,15.24,,,,,12.7,,
MIDNR_1993-18,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1410,1993,5,19,,,Mid-Water Trawl,MWT,,0.006096,,9.144,,,,,12.7,,
MIDNR_1993-19,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1410,1993,5,19,,,Mid-Water Trawl,MWT,,0.006096,,30.48,,,,,12.7,,
MIDNR_1993-2,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1510,1993,5,4,,,Surface Gillnet,SGN,,0.914399971,0,6.096,,,,NYLON,,,
MIDNR_1993-20,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1410,1993,5,19,,,Mid-Water Trawl,MWT,,0.006096,,45.72,,,,,12.7,,
MIDNR_1993-21,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1410,1993,5,19,,,Mid-Water Trawl,MWT,,0.006096,,,,,,,12.7,,
MIDNR_1993-22,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1509,1993,5,20,,,Mid-Water Trawl,MWT,,0.006096,,9.144,,,,,12.7,,
MIDNR_1993-23,MICHIGAN,MIDNR,PENTWATER,,,MM-6,NORTH,1509,1993,5,20,,,Mid-Water Trawl,MWT,,0.006096,,12.192,,,,,12.7,,
